index	actor
2450	('카일 맥라클란', 'Kyle MacLachlan')
2451	('다이안 레인', 'Diane Lane')
2452	('힐러리 스웽크', 'Hilary Swank')
2453	('안소니 마키', 'Anthony Mackie')
2454	('마이크 콜터', 'Mike Colter')
2455	('루시아 리커', 'Lucia Rijker')
2456	('브라이언 F. 오바이런', "Brian F. O'Byrne")
2457	('전도연', '')
2458	('정유석', '')
2459	('서주희', '')
2460	('윤제문', 'Yoon Je-Moon')
2461	('임종윤', '')
2462	('조 샐다나', 'Zoe Saldana')
2463	('스티븐 랭', 'Stephen Lang')
2464	('조엘 무어', 'Joel Moore')
2465	('CCH 파운더', 'CCH Pounder')
2466	('클레어 폴라니', 'Claire Forlani')
2467	('제이크 웨버', 'Jake Weber')
2468	('마샤 게이 하든', 'Marcia Gay Harden')
2469	('데이비드 S. 하워드', 'David S. Howard')
2470	('다프네 킨', 'Dafne Keen')
2471	('패트릭 스튜어트', 'Patrick Stewart')
2472	('보이드 홀브룩', 'Boyd Holbrook')
2473	('리차드 E. 그랜트', 'Richard E. Grant')
2474	('엘리자베스 로드리게즈', 'Elizabeth Rodriguez')
2475	('에릭 라 살레', 'Eriq La Salle')
2476	('산제이 더트', 'Sanjay Dutt')
2477	('아누쉬카 샤르마', 'Anushka Sharma')
2478	('사우라브 슈클라', 'Saurabh Shukla')
2479	('서샨트 싱 라즈풋', 'Sushant Singh Rajput')
2480	('파리크샷 사니', 'Parikshat Sahni')
2481	('아마르딥 자', 'Amardeep Jha')
2482	('제니퍼 러브 휴잇', 'Jennifer Love Hewitt')
2483	('폴 니콜스', 'Paul Nicholls')
2484	('루시 대븐포트', 'Lucy Davenport')
2485	('다이아나 하드캐슬', 'Diana Hardcastle')
2486	('로이 샘슨', 'Roy Sampson')
2487	('송가인', '')
2488	('미야무라 유코', 'Yuko Miyamura')
2489	('미츠이시 코토노', 'Kotono Mitsuishi')
2490	('타치키 후미히코', 'Fumihiko Tachiki')
2491	('야마구치 유리코', 'Yuriko Yamaguchi')
2492	('라이언 고슬링', 'Ryan Gosling')
2493	('제나 로우랜즈', 'Gena Rowlands')
2494	('제임스 가너', 'James Garner')
2495	('제임스 마스던', 'James Marsden')
2496	('헤더 월쿼스트', 'Heather Wahlquist')
2497	('진패', 'Paul Chun')
2498	('주비리', '')
2499	('쿠라타 야스아키', 'Kurata Yasuaki')
2500	('누학현', '')
2501	('장민', '')
2502	('용방', '')
2503	('향화강', '')
2504	('키이라 나이틀리', 'Keira Knightley')
2505	('잭 데이븐포트', 'Jack Davenport')
2506	('케빈 맥널리', 'Kevin McNally')
2507	('정우혁', '')
2508	('권율', '권세인')
2509	('노승범', '')
2510	('레이 리오타', 'Ray Liotta')
2511	('아만다 피트', 'Amanda Peet')
2512	('존 호키스', 'John Hawkes')
2513	('알프리드 몰리나', 'Alfred Molina')
2514	('클리어 듀발', 'Clea DuVall')
2515	('마티아스 쇼에나에츠', 'Matthias Schoenaerts')
2516	('에릭 고돈', 'Eric Godon')
2517	('데보라 핀들리', 'Deborah Findlay')
2518	('루스 윌슨', 'Ruth Wilson')
2519	('샘 라일리', 'Sam Riley')
2520	('마츠이 나오코', 'Naoko Matsui')
2521	('챠후린', 'Chafurin')
2522	('유야 아츠코', 'Atsuko Yuya')
2523	('이노우에 카즈히코', 'Kazuhiko Inoue')
2524	('오가타 켄이치', 'Kenichi Ogata')
2525	('로건 마샬 그린', 'Logan Marshall-Green')
2526	('베티 가브리엘', 'Betty Gabriel')
2527	('해리슨 길벗슨', 'Harrison Gilbertson')
2528	('마이클 M. 포스터', 'Michael M. Foster')
2529	('멜라니 밸레조', 'Melanie Vallejo')
2530	('린다 크로퍼', 'Linda Cropper')
2531	('리처드 코손', 'Richard Cawthorne')
2532	('스다 마사키', 'Masaki Suda')
2533	('키요하라 카야', 'Kaya Kiyohara')
2534	('호소다 카나타', 'Kanata Hosoda')
2535	('칸 하나에', 'Hanae Kan')
2536	('나카자키 하야', 'Haya Nakazaki')
2537	('타키우치 쿠미', 'Takiuchi Kumi')
2538	('모리 유사쿠', 'Yusaku Mori')
2539	('라니 무케르지', 'Rani Mukherjee')
2540	('아미타브 밧찬', 'Amitabh Bachchan')
2541	('쉐나즈 파텔', 'Shernaz Patel')
2542	('아예샤 까푸르', 'Ayesha Kapoor')
2543	('드리티먼 카터지', 'Dhritiman Chatterjee')
2544	('마하바누 모디 코트왈', 'Mahabanoo Mody-Kotwal')
2545	('난데이너 센', 'Nandana Sen')
2546	('빈센트 스파노', 'Vincent Spano')
2547	('조쉬 해밀턴', 'Josh Hamilton')
2548	('샘 베렌즈', 'Sam Behrens')
2549	('데이비드 크리걸', 'David Kriegel')
2550	('브루스 람세이', 'Bruce Ramsay')
2551	('케빈 브레즈나한', 'Kevin Breznahan')
2552	('제이크 카펜터', 'Jake Carpenter')
2553	('블라디미르 마쉬코프', 'Vladimir Mashkov')
2554	('키릴 자이체프', 'Kirill Zaytsev')
2555	('이반 코레스니코프', 'Ivan Kolesnikov')
2556	('존 세비지', 'John Savage')
2557	('안드레이 스몰리야코프', 'Andrey Smolyakov')
2558	('제임스 트라타스', 'James Tratas')
2559	('마라 바샤로프', 'Marat Basharov')
2560	('리차드 기어', 'Richard Gere')
2561	('사라 로머', 'Sarah Roemer')
2562	('제이슨 알렉산더', 'Jason Alexander')
2563	('캐리 히로유키 타카와', 'Cary-Hiroyuki Tagawa')
2564	('로버트 카프론', 'Robert Capron')
2565	('다베니아 맥퍼든', 'Davenia McFadden')
2566	('마리안느 세이지브레트', 'Marianne Sagebrecht')
2567	('잭 팰런스', 'Jack Palance')
2568	('크리스틴 카우프먼', 'Christine Kaufmann')
2569	('모니카 칼하운', 'Monica Calhoun')
2570	('조지 아귈라', 'George Aguilar')
2571	('G. 스모키 캠벨', 'G. Smokey Campbell')
2572	('한스 스태들바우어', 'Hans Stadlbauer')
2573	('밀리 아비탈', 'Mili Avital')
2574	('바오치 첸', 'BaoQi Chen')
2575	('아낫 왁스만', 'Anat Waxman')
2576	('아론 어바웃불', 'Alon Aboutboul')
2577	('이프타크 클레인', 'Yiftach Klein')
2578	('마이클 고', 'Michael Gough')
2579	('팻 힝글', 'Pat Hingle')
2580	('마이클 머피', 'Michael Murphy')
2581	('빈센트 쉬아벨리', 'Vincent Schiavelli')
2582	('에반젤린 릴리', 'Evangeline Lilly')
2583	('케빈 두런드', 'Kevin Durand')
2584	('홉 데이비스', 'Hope Davis')
2585	('칼 윤', 'Karl Yune')
2586	('앤트워넷 닉프레라이', 'Antoinette Kalaj')
2587	('카이라 세드윅', 'Kyra Sedgwick')
2588	('제리 레빈', 'Jerry Levine')
2589	('프랭크 월리', 'Frank Whaley')
2590	('캐롤라인 카바', 'Caroline Kava')
2591	('세르게이 폴루닌', 'Sergei Polunin')
2592	('빌 풀만', 'Bill Pullman')
2593	('피터 갤러거', 'Peter Gallagher')
2594	('피터 보일', 'Peter Boyle')
2595	('미콜 메르쿠리오', 'Micole Mercurio')
2596	('잭 워든', 'Jack Warden')
2597	('이동휘', '')
2598	('유선', 'Yoo Sun')
2599	('최명빈', '')
2600	('이주원', '')
2601	('서정연', '')
2602	('원현준', '')
2603	('이나라', '')
2604	('서현진', '')
2605	('주예림', '')
2606	('김다흰', '')
2607	('홍성춘', '')
2608	('구시연', '')
2609	('공진서', 'GONG JIN SEO')
2610	('도니 월버그', 'Donnie Wahlberg')
2611	('제시 버클리', 'Jessie Buckley')
2612	('수키 워터하우스', 'Suki Waterhouse')
2613	('레슬리 맨빌', 'Lesley Manville')
2614	('킬리 호위스', 'Keeley Hawes')
2615	('그렉 키니어', 'Greg Kinnear')
2616	('빌리 밥 손튼', 'Billy Bob Thornton')
2617	('피터 스토메어', 'Peter Stormare')
2618	('김윤진', '')
2619	('최무성', '')
2620	('장항선', '')
2621	('양진우', '')
2622	('정동환', '')
2623	('이정헌', '')
2624	('김석', '')
2625	('이세영', '')
2626	('나아현', '')
2627	('김명재', '')
2628	('정선경', '김성희')
2629	('최덕문', '')
2630	('덴홈 엘리어트', 'Denholm Elliott')
2631	('줄리안 글로버', 'Julian Glover')
2632	('마틴 로렌스', 'Martin Lawrence')
2633	('루크 윌슨', 'Luke Wilson')
2634	('그레이엄 백켈', 'Graham Beckel')
2635	('에일린 앗킨스', 'Eileen Atkins')
2636	('후루야 토오루', 'Toru Furuya')
2637	('필립 베이커 홀', 'Philip Baker Hall')
2638	('캐서린 벨', 'Catherine Bell')
2639	('리사 앤 월터', 'Lisa Ann Walter')
2640	('스티브 카렐', 'Steve Carell')
2641	('노라 던', 'Nora Dunn')
2642	('인피니트', 'INFINITE')
2643	('정엽', '')
2644	('캐리 멀리건', 'Carey Mulligan')
2645	('메릴 스트립', 'Meryl Streep')
2646	('로몰라 가레이', 'Romola Garai')
2647	('앤 마리 더프', 'Anne-Marie Duff')
2648	('니나 도브레브', 'Nina Dobrev')
2649	('앤드류 스톡키', 'Andrew Stockey')
2650	('메이 휘트먼', 'Mae Whitman')
2651	('멜라니 린스키', 'Melanie Lynskey')
2652	('성유리', '')
2653	('옥한흠', '')
2654	('김영순', '')
2655	('하용조', '')
2656	('강명옥', '')
2657	('고장원', '')
2658	('김경원', '')
2659	('나카가와 타이시', 'Nakagawa Taishi')
2660	('닐 맥도프', 'Neal McDonough')
2661	('멜리사 세이지밀러', 'Melissa Sagemiller')
2662	('브라이언 게라그티', 'Brian Geraghty')
2663	('이사벨라 로셀리니', 'Isabella Rossellini')
2664	('조한나 터 스티지', 'Johanna Ter Steege')
2665	('마르코 호프슈나이더', 'Marco Hofschneider')
2666	('미리암 마고리스', 'Miriam Margolyes')
2667	('배리 험프리즈', 'Barry Humphries')
2668	('발레리아 골리노', 'Valeria Golino')
2669	('다이앤 크루거', 'Diane Kruger')
2670	('벤노 퓨어만', 'Benno Furmann')
2671	('기욤 까네', 'Guillaume Canet')
2672	('대니 분', 'Dany Boon')
2673	('다니엘 브륄', 'Daniel Bruhl')
2674	('루카스 벨보', 'Lucas Belvaux')
2675	('베르나르 르콕', 'Bernard Le Coq')
2676	('강예원', '')
2677	('이다희', '')
2678	('박준면', '')
2679	('정수영', '')
2680	('이태경', '')
2681	('감우성', '')
2682	('강성연', '')
2683	('이준기', 'Lee Joon-Gi')
2684	('이승훈', '')
2685	('브루노 커비', 'Bruno Kirby')
2686	('제임스 루소', 'James Russo')
2687	('앤 헤이시', 'Anne Heche')
2688	('강혜정', '')
2689	('이승신', '')
2690	('윤진서', '')
2691	('제프 코엔', 'Jeff Cohen')
2692	('케리 그린', 'Kerri Green')
2693	('마샤 플림튼', 'Martha Plimpton')
2694	('키 호이 콴', 'Jonathan Ke Quan')
2695	('존 마츠작', 'John Matuszak')
2696	('케리 워싱턴', 'Kerry Washington')
2697	('클리프톤 파웰', 'Clifton Powell')
2698	('해리 레닉스', 'Harry Lennix')
2699	('테렌스 하워드', 'Terrence Howard')
2700	('라렌즈 테이트', 'Larenz Tate')
2701	('조 펠릭스', 'Zoe Felix')
2702	('안네 마리빈', 'Anne Marivin')
2703	('필립페 듀쿠에스네', 'Philippe Duquesne')
2704	('가이 레클루이제', 'Guy Lecluyse')
2705	('린 르노', 'Line Renaud')
2706	('미셸 갈라브루', 'Michel Galabru')
2707	('아미 해머', 'Armie Hammer')
2708	('나자닌 보니아디', 'Nazanin Boniadi')
2709	('아누팜 커', 'Anupam Kher')
2710	('틸다 코브햄-허비', 'Tilda Cobham-Hervey')
2711	('나타샤 류 보르디초', 'Natasha Liu Bordizzo')
2712	('앵거스 맥라렌', 'Angus McLaren')
2713	('김하연', '')
2714	('박선미', '')
2715	('장혁진', '')
2716	('이용한', '')
2717	('박용준', '')
2718	('장쓰웨이', '')
2719	('양밍위에', '')
2720	('천시촨', '')
2721	('존 레귀자모', 'John Leguizamo')
2722	('짐 브로드벤트', 'Jim Broadbent')
2723	('게리 맥도널드', 'Garry McDonald')
2724	('야첵 코먼', 'Jacek Koman')
2725	('매튜 휘텟', 'Matthew Whittet')
2726	('제임스 맥어보이', 'James McAvoy')
2727	('제니퍼 로렌스', 'Jennifer Lawrence')
2728	('재뉴어리 존스', 'January Jones')
2729	('로즈 번', 'Rose Byrne')
2730	('모갠 릴리', 'Morgan Lily')
2731	('배성우', 'BAE Sung-woo')
2732	('김대명', '')
2733	('마이클 페나', 'Michael Pena')
2734	('스눕 독', 'Snoop Dogg')
2735	('피터 딘클리지', 'Peter Dinklage')
2736	('레슬리 만', 'Leslie Mann')
2737	('마일리 사이러스', 'Miley Cyrus')
2738	('수지 에스먼', 'Susie Essman')
2739	('마크 월튼', 'Mark Walton')
2740	('말콤 맥도웰', 'Malcolm McDowell')
2741	('모토키 마사히로', 'Motoki Masahiro')
2742	('히로스에 료코', 'Hirosue Ryoko')
2743	('야마자키 츠토무', 'Tsutomu Yamazaki')
2744	('요 키미코', 'Kimiko Yo')
2745	('요시유키 카즈코', 'Yoshiyuki Kazuko')
2746	('사사노 타카시', 'Sasano Takashi')
2747	('애덤 리바인', 'Adam Levine')
2748	('제임스 코든', 'James Corden')
2749	('씨 로 그린', 'Cee Lo Green')
2750	('아야 캐쉬', 'Aya Cash')
2751	('타샤 튜더', 'Tasha Tudor')
2752	('T.J. 로더', 'T.J. Lowther')
2753	('캐머런 핀리', 'Cameron Finley')
2754	('케이스 자라바즈카', 'Keith Szarabajka')
2755	('레오 버미스터', 'Leo Burmester')
2756	('폴 휴잇', 'Paul Hewitt')
2757	('데어드르 오코넬', "Deirdre O'Connell")
2758	('크리스찬 케인', 'Christian Kane')
2759	('에릭 벌포', 'Eric Balfour')
2760	('말릭 벤젤룰', 'Malik Bendjelloul')
2761	('로드리게즈', 'Rodriguez')
2762	('바크하드 압디', 'Barkhad Abdi')
2763	('바크하드 압디라만', 'Barkhad Abdirahman')
2764	('파이살 아메드', 'Faysal Ahmed')
2765	('마핫 M. 알리', 'Mahat M. Ali')
2766	('크리스 멀키', 'Chris Mulkey')
2767	('마이클 체너스', 'Michael Chernus')
2768	('차인표', 'In Pyo Cha')
2769	('신명철', '')
2770	('주아름', '')
2771	('서영화', 'SEO Young-hwa')
2772	('신철진', '')
2773	('채민지', '')
2774	('김정아', '')
2775	('최낙윤', '')
2776	('이현주', '')
2777	('조현정', '')
2778	('곽규미', '')
2779	('김민정', '')
2780	('아델 에넬', 'Adele Haenel')
2781	('노에미 메를랑', 'Noemie Merlant')
2782	('루아나 바야미', 'Luana Bajrami')
2783	('크리스텔 바라스', 'Christel Baras')
2784	('류준열', '')
2785	('박혁권', '')
2786	('신담수', '')
2787	('스기타 토모카즈', 'Tomokazu Sugita')
2788	('치하라 미노리', 'Minori Chihara')
2789	('히라노 아야', 'Aya Hirano')
2790	('고토 유코', 'Yuko Goto')
2791	('마츠오카 유키', 'Yuki Matsuoka')
2792	('구와타니 나츠코', 'Natsuko Kuwatani')
2793	('시라이시 미노루', 'Minoru Shiraishi')
2794	('알프리 우다드', 'Alfre Woodard')
2795	('메리 맥코막', 'Mary McCormack')
2796	('율 브린너', 'Yul Brynner')
2797	('앤 박스터', 'Anne Baxter')
2798	('에드워드 G. 로빈슨', 'Edward G. Robinson')
2799	('이본 드 카를로', 'Yvonne De Carlo')
2800	('데브라 파겟', 'Debra Paget')
2801	('존 데릭', 'John Derek')
2802	('세드릭 하드윅', 'Cedric Hardwicke')
2803	('크리스 프랫', 'Chris Pratt')
2804	('줄리아 루이스 드레이퍼스', 'Julia Louis-Dreyfus')
2805	('앨리 웡', 'Ali Wong')
2806	('리나 웨이스', 'Lena Waithe')
2807	('멜 로드리게즈', 'Mel Rodriguez')
2808	('잭 레이너', 'Jack Reynor')
2809	('마크 맥케나', 'Mark McKenna')
2810	('마리아 도일 케네디', 'Maria Doyle Kennedy')
2811	('켈리 손튼', 'Kelly Thornton')
2812	('벤 캐롤란', 'Ben Carolan')
2813	('은지원', '')
2814	('이재진', '')
2815	('장수원', '')
2816	('김재덕', '')
2817	('강성훈', '')
2818	('스티븐 프라이', 'Stephen Fry')
2819	('팀 피곳 스미스', 'Tim Pigott-Smith')
2820	('루퍼트 그레이브즈', 'Rupert Graves')
2821	('로저 알람', 'Roger Allam')
2822	('모니카 벨루치', 'Monica Bellucci')
2823	('주세페 술파로', 'Giuseppe Sulfaro')
2824	('루시아노 페데리코', 'Luciano Federico')
2825	('마틸드 피아나', 'Matilde Piana')
2826	('피에트로 노타리아니', 'Pietro Notarianni')
2827	('임현제', 'Richie Ren Xian-Qi')
2828	('소영강', '소영강')
2829	('갈민휘', '')
2830	('등취문', '')
2831	('임산산', '')
2832	('제니퍼 그레이', 'Jennifer Grey')
2833	('신시아 로즈', 'Cynthia Rhodes')
2834	('켈리 비숍', 'Kelly Bishop')
2835	('제인 브룩커', 'Jane Brucker')
2836	('로니 프라이스', 'Lonny Price')
2837	('맥스 캔터', 'Max Cantor')
2838	('류승수', '')
2839	('이혁재', '')
2840	('조희봉', '')
2841	('아담 드라이버', 'Adam Driver')
2842	('알란 알다', 'Alan Alda')
2843	('아지 로버트슨', 'Azhy Robertson')
2844	('줄리 하거티', 'Julie Hagerty')
2845	('케이트 캡쇼', 'Kate Capshaw')
2846	('조셉 파인즈', 'Joseph Fiennes')
2847	('윤기형', '')
2848	('길고양이들', '')
2849	('토니 헤일', 'Tony Hale')
2850	('크리스티나 헨드릭스', 'Christina Hendricks')
2851	('키건 마이클 키', 'Keegan Michael Key')
2852	('조던 필', 'Jordan Peele')
2853	('김하늘', '')
2854	('하지원', '')
2855	('김민주', '이승민')
2856	('올리비아 와일드', 'Olivia Wilde')
2857	('알렉산드라 마리아 라라', 'Alexandra Maria Lara')
2858	('나탈리 도머', 'Natalie Dormer')
2859	('리 아스퀴스 코', 'Lee Asquith-Coe')
2860	('줄리안 시거', 'Julian Seager')
2861	('조세핀 드 라 바움', 'Josephine de La Baume')
2862	('윌리엄 액크먼', 'William Ackman')
2863	('다니엘 엘퍼트', 'Daniel Alpert')
2864	('조나단 엘퍼트', 'Jonathan Alpert')
2865	('시그리두르 베네딕도티르', 'Sigridur Benediktsdottir')
2866	('벤 버난케', 'Ben Bernanke')
2867	('윌렘 뷔터', 'Willem Buiter')
2868	('존 캠벨', 'John Campbell')
2869	('장이머우', 'Zhang Yimou')
2870	('우영광', 'Yu Rong Guang')
2871	('문영동', '')
2872	('김소민', '')
2873	('김려원', '')
2874	('라경덕', '')
2875	('김종구', '')
2876	('임은연', '')
2877	('송창규', '')
2878	('류송', '')
2879	('얄리차 아파리시오', 'Yalitza Aparicio')
2880	('마리나 데 타비라', 'Marina de Tavira')
2881	('낸시 가르시아 가르시아', 'Nancy Garcia Garcia')
2882	('마르코 그라프', 'Marco Graf')
2883	('다니엘라 데메사', 'Daniela Demesa')
2884	('디에고 코르티나 아우트리', 'Diego Cortina Autrey')
2885	('카를로스 페랄타', 'Carlos Peralta')
2886	('마크 월버그', 'Mark Wahlberg')
2887	('벤 포스터', 'Ben Foster')
2888	('에밀 허쉬', 'Emile Hirsch')
2889	('알리 슐리만', 'Ali Suliman')
2890	('알렉산더 루드윅', 'Alexander Ludwig')
2891	('단 빌저리안', 'Dan Bilzerian')
2892	('루시 리우', 'Lucy Liu')
2893	('데이빗 크로스', 'David Cross')
2894	('세스 로건', 'Seth Rogen')
2895	('빌리 크루덥', 'Billy Crudup')
2896	('제시카 랭', 'Jessica Lange')
2897	('알리슨 로먼', 'Alison Lohman')
2898	('로버트 귈럼', 'Robert Guillaume')
